r,g,b
32.65756749397104,67.77789058138454,42.49130287200458
32.54266544851552,78.74889950471487,57.87225963422579
27.87965924065743,72.17508246739793,55.466477746055936
35.7474585595497,88.21060924011658,66.94557699549159
32.67700358676349,71.31070119675366,48.6372109969528
62.462586696821646,172.50972350477343,144.83633672420333
26.249182836392116,52.44946184161923,31.454813398742058
55.743298136764125,96.27619191138749,49.430904669096165
57.45242015457762,114.44908612041297,71.49216681371388
107.27059785138964,174.87397495879392,84.69687659170505
49.71823693835193,89.59752928504417,48.74360477590029
85.26882308860455,189.49601320470592,135.9411839456412
88.39496072225917,200.19951442353607,146.1187527716523
39.74371836365251,89.25246593463076,62.105146767210805
47.68821299932881,95.88599579534673,61.08098540243254
61.398603923272255,103.91119517130244,52.176181410792836
26.539699419947336,66.44686559520032,50.8099442987792
60.213643466797606,137.97260329149452,100.50205772064086
63.15222137608441,137.58873409072305,95.82226449005294
64.8189288564882,154.1513691224182,116.1328532250056
53.86832548647927,114.31982842187627,76.75228914843788
92.99619711009574,179.42205603755326,110.87607944900044
90.16484583669772,172.595546115774,105.48285488611037
68.43235339202069,155.76197521628964,113.23065727318279
59.627028477196525,117.99483536811758,73.3887044494052
65.90462321557447,138.3121133098726,93.13984789123008
33.102125218052514,85.8353406525007,68.0743223103989
100.60054518103657,199.32689707520746,127.55526605829026
48.61036305380231,94.56498982017662,57.53159269633612
22.653650279027726,54.46627117502763,38.661713156754324
123.16775486124891,204.10225996129356,102.38563329422554
75.67132136425629,152.43656599573035,98.33162704990247
70.06067194248688,117.73223272709158,59.19545082060931
57.509018125482434,98.78702338735074,51.228363545371536
39.30603124240511,81.73346570874355,53.109048510630245
67.51551022981094,123.65897713774025,70.55728685341673
31.494839201939197,64.6970060523996,40.497617309376366
44.33623174865544,106.64587373037955,79.13012900813523
34.453417097792936,77.72107804440907,54.34443897865198
70.13891600777929,135.68807260915386,83.50727529746804
91.32813591199339,243.54687507951567,201.6539068986682
87.04268424315657,250.31057620485308,225.1937754656112
94.84752703857686,239.54217423299545,186.95063810049513
92.88823122533584,241.67685431623124,194.85305075217775
90.99540599293023,243.89894247591397,202.96469937022042
43.72131221081587,110.24238095289044,85.78356102417874
52.79332657765268,147.396019258763,123.44540635062584
62.62886030031768,159.0365410579974,126.02228216869439
56.11939483202002,137.12496064243766,105.18502205944519
54.513538412805374,128.03051705902215,94.84135796323004
31.166103526909904,63.050577882584136,38.32771837183527
59.440242459117194,120.69625162157426,78.491034218075
58.084702250698136,152.23178955595543,123.1427960354325
44.89234673693352,108.93641215302526,81.76590316421374
33.45749826644714,67.56388947179505,41.600732413750556
39.904487925688215,83.98297619300034,55.356294413679485
50.32507899354287,114.11418753446378,82.03315378647052
56.27604947370385,147.82418194220267,119.60036070549795
35.376183011290124,76.90634513967868,51.068900550625884
42.20844599179067,81.89040481749727,49.31926121572774
27.61647536398618,64.6806456524322,45.648422991549765
53.254048026662836,127.19696764509945,95.39955249191337
22.555110590764738,57.75268622771533,43.767634584530654
49.584695292478074,124.7684309233591,97.88958529061816
111.9949588411267,190.5039192296755,99.42511008169313
23.5996554009059,52.61731698230735,34.36855804481946
41.17052166763859,103.75426578102322,80.6764340561341
44.10779601438115,85.0423242564427,50.06287092304373
106.01577081817736,181.54954577979305,95.48086575042467
43.08689920320204,87.35103228384466,55.49361650344192
85.1292079150451,203.6163814142593,155.31261156524332
45.27129757995697,83.48750609346541,47.42900890987526
92.94915074496579,174.03803846476083,103.77657817153334
49.48796762123388,107.85658050433585,74.93026638435458
69.30278311174503,173.70923019177445,136.8443681674409
92.02303628642767,242.7918733321304,198.85746962884934
90.43513128407908,245.09108576913192,206.96165979547285
91.78197432044273,242.81282186638333,199.1076458276875
89.18487704503521,246.33301623970098,211.645397125821
92.2722884658873,242.9922542000468,199.26151749356364
85.13795219410663,182.17968682369235,127.83501015767457
49.64687578170477,118.76285237867717,88.53854600169284
73.55250333858376,162.47896380914023,114.17042276417843
64.08969855919389,147.91842228171285,108.26612532383805
99.94352914812706,196.9445357788698,126.10739942207553
48.09792035155462,124.11838629595712,98.300495062702
89.84823183789486,189.43056381939198,129.4955977558621
85.23955942973748,208.41689287698048,161.2782861468099
59.57564733182751,153.86420386908378,122.1871170415191
47.116626850443346,111.17667454916587,83.26024304333151
68.6896498109214,178.37834752139412,145.5949802662497
62.672275844496276,160.01388582319987,126.3274107958113
63.61049065835622,158.1939649620127,124.72285525635992
84.92361157257675,216.3981210264042,172.05311604064974
73.72607020728388,189.60203402734615,153.8743357382689
60.78344327646403,170.7422331801273,147.42845556849846
57.58772598851516,132.27120609932715,95.25339471865624
82.96757238394495,215.39862148514598,175.12241665940806
86.72565903656725,205.33129868294336,152.45748062921626
72.18127913593493,159.51377773625816,111.63572113755076
58.191733490144344,155.72713634466942,128.3427711766384
95.84521135705381,218.10200071870378,159.98688605335374
67.6290338135914,168.25634091208613,129.8678470175382
77.45363149006707,181.70016417220506,138.3652146965574
86.54146018211928,199.18399209671972,145.32346560287513
